RESTAURANT_ID,cost
1948,569100140.688122
9,3466093632107.987
3552,819183123449.5527
2703,600714095636.6547
1466,849076056825.415
1809,874237578.5890725
1747,616176664036.3187
2331,723783921667.9998
201,731388079.4250252
2442,1981670778.7935877
4069,548706473.9584655
268,270742417.1249283
886,51955849997.654495
1517,374772704929.7904
1293,702409588366.8756
3472,6728861463980.562
1358,6728861463980.562
1276,1012139316081.657
415,731388079.4250252
3948,2357370595.716152
3817,20177983117.31098
4072,1669780033.8877583
3285,1051126355588.1003
3206,363003818.1802161
1823,349767597.18844295
2869,384670062510.5475
2746,296403986416.23145
92,140649410.12900755
100,667163952115.4069
2699,29445847501.71868
3611,1042938729198.152
2766,443978103.5079423
1606,498258223.9293801
640,731388079.4250252
3475,2325031201.360338
3991,295982434881.68054
1568,607025267.5394001
1343,6728861463980.562
3124,1085939096398.1554
810,440806948.938332
1161,282081896104.5752
3095,470477378684.00854
1570,301869417.73660475
1504,775546930835.6702
3202,428626447.5220581
226,3812646130.8594885
3224,819183123449.5527
2646,6781686622500.781
4097,298543714.6691466
3048,727567042891.9862
1733,428068176.8871933
955,647461684280.9015
381,804371532678.9279
145,1889867379.8688023
1980,500210197.0789044
3808,521160453323.9906
1490,1545186731.7919233
2999,733297021.7967896
1595,610978749541.8912
3759,597994953.5912863
2694,554818928.2286891
1700,625889271770.6976
421,772539671.7276355
3412,997732355105.013
1596,750703278.3633491
887,775566168.077783
992,627947497.8221325
251,997732355105.013
2792,815986420401.8044
3167,610978749541.8912
1134,554818928.2286891
2598,59342887127.99456
647,1040223717583.2958
2489,569100140.688122
918,772539671.7276355
131,270566043.5132292
3849,1859328204.3059175
1965,997732355105.013
2083,406843444726.5782
2704,126885333448.33768
944,2051590590.2118928
3059,773043266.3779997
2109,474491744.1800574
3914,24106808706.90227
1420,1020085150618.8615
2158,731388079.4250252
1619,373797084580.9333
3596,51955849997.654495
1843,650845879433.8917
2015,1990219075.9210634
2855,569100140.688122
825,428626447.5220581
749,713481459794.1152
2144,699212776239.9381
1780,431428740.8433058
539,35952849193.06372
3655,3239052090.974709
387,643675493795.276
1385,550124966764.9677
3498,1088064151097.662
2441,1021415507826.8961
2469,498258223.9293801
1157,553360879791.2494
295,553360879791.2494
1280,430305631.681109
408,616176664036.3187
2689,374040751306.4177
3086,686570360634.9293
1511,997732355105.013
2052,772539671.7276355
2521,737129866.7158262
1257,1970352932.3949964
1858,376486171800.9314
3731,524909669068.0704
3239,268391793.27607667
3398,177258379.12750065
3112,502484702190.0777
2643,23364430512.40169
3908,742432761.2161555
2664,511083546.1985984
3612,6728861463980.562
783,2451052794.3047338
1601,697392563071.5103
2133,19338652045.44693
3438,361587266.27783495
551,1009504482488.7662
1144,312884979.62295306
154,625889271770.6976
1963,813862218330.3566
945,2599103918.8520603
2389,315333472158.85144
1219,397928416093.3256
1182,685693135.2884454
3023,4410717432.259412
3963,616176664036.3187
2775,438800744.8327179
3149,819183123449.5527
3788,30780012912.754307
123,569100140.688122
2592,656810840065.5963
2877,731388079.4250252
1314,107417764075.40475
3709,554082552520.8525
702,547621233623.77344
3538,284481713737.3111
2502,554818928.2286891
2767,696955538.0166718
2957,52774814460.26164
2863,741930704205.4624
3902,426953816.0530778
1419,439373012.4845164
4025,374772704929.7904
2436,463549500.6659989
2090,408181342.362086
688,331258630458.9314
2169,737129866.7158262
2183,13953956691.665997
2198,539474634250.20605
3200,266888624.09835008
2274,819183123449.5527
2760,481343265.0384951
1441,737610378.812596
2437,554818928.2286891
2456,1159995188.2957938
2254,24662954522.235718
1247,309437917.8294938
565,556978667509.7709
1789,2785965927827.5845
1890,791889220675.8623
2757,692428547.4282049
1158,503480493.8666967
3079,781038349.46803
2298,600714095636.6547
524,330531973.2887059
2231,3466093632107.987
2781,4483051576744.713
1869,183176186.86305788
1231,59149845867.34171
1125,298147476675.0473
743,2357067467.0834193
329,951526490.3185445
3627,605050626.119592
2435,797586052649.1803
4083,354125156.99063843
2138,349767597.18844295
1944,569100140.688122
4010,1034814879370.887
907,59149845867.34171
477,232537125649.08218
1514,554818928.2286891
2602,19864859304.95523
2265,4490164236.91697
1214,1858116955.495289
1931,563564372.3975649
1503,59188403817.22932
1021,600714095636.6547
129,569100140.688122
157,824001674688.3173
1830,3495581496199.6235
52,30683831688.18871
2023,696501510.2852962
2113,52637429367.331154
376,59342887127.99456
2081,3826011275981.7305
108,553360879791.2494
3495,727567042891.9862
601,1042938729198.152
1300,612972737967.6293
668,3949101651533.8853
339,756596700.2882127
1900,466520119.0808994
1989,10738089051.083158
1591,752172316.1159352
3312,19531122811.182785
854,1265017790.9661877
596,503808697.18434244
1930,266888624.09835008
2681,616176664036.3187
240,14017754407.449448
3152,1199792470335.8938
2072,4108187708655.8936
1934,513420228.44166785
1128,346139689.39440703
18,1049073442623.8562
3529,731388079.4250252
673,52057521466.68124
2850,379194604249.5964
297,616176664036.3187
1758,542647900511.11487
3940,776558370369.8871
1915,507102520.40842974
445,705621016370.5875
681,26675839969.013462
2695,554818928.2286891
3076,505452925.74666786
128,266888624.09835008
3541,59342887127.99456
4018,1784999379.0797658
411,569100140.688122
2818,621013980145.2052
1100,997732355105.013
3142,785720891771.6833
3632,217016696274.3871
1328,3454818496760.43
1735,691059051305.5508
2658,52193392984.54205
2268,1086646986412.8447
3093,616176664036.3187
1904,676356706878.577
2000,291431525.8290164
795,1859328204.3059175
2565,997732355105.013
594,7149507708.782307
134,723783921667.9998
4052,363003818.1802161
1785,305033326.548403
1143,997732355105.013
428,569100140.688122
3802,1018756526153.5621
3148,516776890.3683249
400,6728861463980.562
2952,290105160.34173965
2718,878559315541.7677
568,6759625927473.675
1971,214548355.47423747
916,666294994902.7579
3351,671980181.3939942
1812,600714095636.6547
2987,363003818.1802161
2285,312070467.3893872
2836,554818928.2286891
3938,603698661152.4783
3336,687465760227.3428
413,52671742074.8961
1651,399227094085.9028
2339,639510439.8026909
447,302657304.9588158
2588,813959821411.3616
608,374772704929.7904
3074,775566168.077783
2317,575425502075.0605
1552,651694688483.312
2306,3459324142869.3145
1401,1033467069960.1198
3143,292681408804.3173
3225,384920816993.09894
28,554818928.2286891
529,284296389738.77765
985,350488426921.90686
4086,530424430.88066083
2270,578433173791.0977
642,1085939096398.1554
3092,1077480300216.0659
432,962126259.8401607
766,481017765177.2462
3117,662830469177.9076
2554,569100140.688122
3896,653837775.2015477
2202,539474634250.20605
23,6983734933.985115
3237,554818928.2286891
1952,322608238101.86597
283,313906110.10977155
3703,592178118.7931063
2882,819183123449.5527
2788,554818928.2286891
1,517775318493.16425
2992,446880763.57811254
2928,479642188398.9707
731,3273818268902.9937
3956,1051126355588.1003
1342,397410128547.6843
3573,230725804777.44345
2260,554818928.2286891
680,527997262139.4176
374,707923879016.2285
4081,698319397.782214
1779,295832429.47679734
816,1186756360.9429648
2459,616578330491.832
3166,641581629900.4241
382,35873714871.565384
3603,688356354495.9116
2193,640344465.5922916
1685,569100140.688122
449,305033326.548403
2418,1840042623.4279308
3037,513407493500.8619
2951,1493703522.2170887
3355,301083581.56772834
2557,830470528196.353
256,399747751250.5892
2166,2463864117.642611
3385,159936248.48715085
2033,656827132.0895243
990,707923879016.2285
597,1516027342611.936
360,6906794948.2574625
3361,731388079.4250252
3297,4535475810.079195
19,377714870948.9517
391,1987626886.676891
3656,39147119222.378456
4068,534588546.1316966
1883,140832839.87157115
2691,569100140.688122
3197,515431600.16060585
2197,498258223.9293801
2005,26902785235.65305
1059,607025267.5394001
3274,8124602416.388186
2426,578070695.3207445
103,426953816.0530778
3961,731388079.4250252
4055,793956072638.0656
3997,5156621129459.845
2363,544432388.7520279
2243,411912080743.11615
2698,600714095636.6547
2926,727567042891.9862
3953,824538815822.2297
3187,9574604790.950396
2259,32053194588.787518
3218,557341744627.4795
22,507420498377.9027
1902,703784121065.5217
3925,537931887114.7239
3982,408969960699.79407
1456,731369937981.8531
1039,5289354167529.993
1956,801232628987.6398
4076,346139689.39440703
4121,363278152314.2826
2538,549064158.6897721
3045,766022717.4326007
2933,6759625927473.675
1525,607025267.5394001
159,393800967999.73895
3776,554818928.2286891
3872,628341251475.9938
2395,819183123449.5527
719,772539671.7276355
2293,603475538.886274
3425,5458956565.597494
2199,548692863773.12683
1870,704719450.156748
2532,569100140.688122
2382,786233078850.5562
208,575439775.3566155
3226,31248839697.269497
2940,627947497.8221325
2604,745341310.9311855
1363,6852765826961.654
1226,2107143651.957411
686,3064467392662.014
3525,600714095636.6547
3576,1150663561.581762
1237,302649797808.4367
2885,59342887127.99456
778,819183123449.5527
2247,363003818.1802161
152,52774814460.26164
3182,30164453450.042778
3310,2527284749.3928022
3083,685693135.2884454
2845,1828986062720.1091
3249,1859328204.3059175
3178,737129866.7158262
3674,616176664036.3187
3831,1810015200795.0332
1925,2205489045.3032856
38,3949101651533.8853
977,616176664036.3187
1116,731388079.4250252
311,1019420621934.491
751,600714095636.6547
3864,455394942573.6916
1834,685693135.2884454
1962,616176664036.3187
3084,2624634342.282898
3060,403411413684.6146
2399,650014298.9654828
619,997732355105.013
838,781635388709.3486
3825,925836774.210521
3727,742414345819.2882
1844,2188309645.1159925
1665,1025416998519.9359
1469,2588961420.574237
2938,296403986416.23145
1350,777083859.572381
384,554818928.2286891
3062,731388079.4250252
1355,10738089051.083158
2180,374528561377.27045
359,5045048244.545003
4026,393031851034.64655
3080,512738798582.48236
217,554818928.2286891
3732,279709260.68617225
1271,1235686329.5679882
2998,760532464681.2318
1709,428626447.5220581
1954,13674777392.207325
3032,729941528524.3608
24,731388079.4250252
521,618526392.6194956
1528,597994953.5912863
1973,779112069.1476809
465,685693135.2884454
1124,756085065164.4813
2638,374772704929.7904
2304,574690285.6072732
4039,426953816.0530778
872,4427317625967.644
2678,511083546.1985984
1099,330316650.1098322
1134,591406827.949429
175,671980181.3939942
1047,786745599808.2994
213,725673016985.4406
2916,8705575800.192219
2921,1634255311.1753843
3122,324717400791.753
901,638661658463.7375
1186,378947580075.8502
1738,458073640171.1534
2330,437373334.5219385
540,261721702.46639836
780,816518336640.0542
433,141016508.83639967
3517,428615815817.00507
562,3722714999413.355
3478,441658600905.8396
1137,396943558073.4538
1888,25881408435.746384
3572,1018756526153.5621
2101,338680015954.71063
3308,321558799761.49915
2300,308431322.2854871
1427,637829824470.3021
3590,1617304262.4547007
2552,6728861463980.562
1512,298730916113.3692
1349,2588961420.574237
109,737129866.7158262
3723,785720891771.6833
4053,1273288281.3369472
1916,539474634250.20605
49,59149845867.34171
178,59342887127.99456
3427,459280616.63023335
242,703784121065.5217
2672,668486094.476281
799,575050644396.1549
824,546907976531.1979
3724,395242054023.4475
1618,539474634250.20605
386,33413976838.306572
3900,441370884915.8335
139,1251081057.7278564
1739,825076307101.7871
696,264982347.4752478
753,554818928.2286891
3493,442245565.18288547
3203,707923879016.2285
3848,1164999038.401527
2303,273223753.9675115
1130,563564372.3975649
837,661104967600.3751
3826,477282771.87124634
2203,549766590976.2584
3649,554818928.2286891
4036,46277534843.502235
1204,313817602267.11957
2980,1060759861043.3147
345,600714095636.6547
1769,662830469177.9076
3824,346139689.39440703
3985,621823883538.3416
3586,3949101651533.8853
3975,616176664036.3187
1837,731388079.4250252
1320,330696703963.5239
1424,657238994680.127
1311,650014298.9654828
1162,745827175.8137473
1741,554818928.2286891
3837,554818928.2286891
3528,1043618588607.1934
1585,320303978994.5644
3003,399747751250.5892
612,397151237973.97186
2986,354125156.99063843
35,544787287.3397565
2574,696501510.2852962
4095,617784901544.6392
2918,346139689.39440703
3745,519803751684.3207
2514,769023683.0053529
3445,7068747759246.92
1366,703784121065.5217
2613,569100140.688122
1874,554818928.2286891
693,4775576316200.262
2097,576551541897.6034
2064,756596700.2882127
2488,1826603873715.449
3279,4071502892.060815
3907,756596700.2882127
3377,2451052794.3047338
3489,416500679340.7072
2141,305630240.7825775
1592,616176664036.3187
2735,669341306400.7789
1386,284481713737.3111
4009,1034814879370.887
3193,534240291.4560699
2479,752662633.918907
1744,2284480692.4586873
453,1017585718.1621412
2831,365377080.91552943
2047,52329619130.68416
3661,6764032317954.448
1760,696501510.2852962
2412,2451052794.3047338
3735,727567042891.9862
3502,6017814547702.638
2186,495332250565.2966
3877,539474634250.20605
1493,1042938729198.152
4019,346139689.39440703
1827,312070467.3893872
2856,374772704929.7904
1382,436519118.10553783
3315,2549355930025.159
3821,2758603800.051796
2935,268458500.8126626
2526,349767597.18844295
2059,8947211967.830273
1142,349441188097.3156
3089,330265983321.02344
26,1023414297475.6451
1949,297644300602.1325
454,289908981863.09973
1569,750703278.3633491
1666,625889271770.6976
3171,983040537.0411526
2128,354125156.99063843
1943,312070467.3893872
437,879705100006.3372
2223,197143572148.6891
2379,393031851034.64655
3666,431428740.8433058
2656,498258223.9293801
667,3466093632107.987
183,663278999.8588264
1097,40206797781.05341
3628,399227094085.9028
3137,398187813285.3486
3851,12199478983.272797
3542,711160518446.0137
2336,27606158840.53196
1483,52774814460.26164
3890,1531153805.6257677
1334,459280616.63023335
933,1539156940.657971
3954,511083546.1985984
448,305033326.548403
2650,1810015200795.0332
3313,315128049957.31915
3585,429745173.96886724
1871,602296914.8789933
2983,997732355105.013
500,564875975096.1062
496,426953816.0530778
3253,731388079.4250252
2990,819183123449.5527
2480,731388079.4250252
1629,731388079.4250252
798,426953816.0530778
511,2147619347.5914755
3763,444835882239.18396
2892,6830473912661.281
3646,426953816.0530778
4024,1164240106.3870652
4082,491165932.70584494
3041,32007330172.81605
29,658096141393.2653
1435,494377099.4940875
2657,553360879791.2494
2287,2377120267.8734264
3162,408437291936.7726
1171,1199010872337.5833
2451,403937527883.6824
1177,51955849997.654495
1866,554818928.2286891
206,470969812702.3418
3949,51955849997.654495
4038,5153217161896.151
138,390988208250.2776
2660,704260364.6688564
1166,5484620257.515518
3165,585654077.3684455
2282,731388079.4250252
2750,4410717432.259412
2920,772539671.7276355
1259,616176664036.3187
2309,40076005847.83116
554,311258075.52024335
3246,759560738.558034
1175,441957466.818331
1112,1217430192518.0059
2383,3648265633476.9985
1203,437658444.63283366
2006,703784121065.5217
3190,816518336640.0542
3104,312070467.3893872
1371,291804361880.6915
730,2499058203211.341
3335,646197152687.2992
1301,5086534512490.395
556,312273896.44768184
1712,737129866.7158262
1117,616176664036.3187
2575,2013183597.2795982
687,1035489443094.2009
1593,737129866.7158262
1878,498258223.9293801
3020,714895391.1953864
1961,430014645115.8428
3653,405519990893.1142
1835,997732355105.013
3856,569100140.688122
792,363003818.1802161
3547,31840902059.71938
2054,289720122301.5349
962,440806948.938332
3784,3371297363.5621614
3915,585654077.3684455
3022,6843840344292.737
2403,428626447.5220581
2175,3852144698.4721828
3204,616176664036.3187
882,426953816.0530778
678,365330097.95274276
3565,2451052794.3047338
2873,330696703963.5239
2194,574690285.6072732
0,600714095636.6547
1675,662830469177.9076
3978,723783921667.9998
163,1025416998519.9359
4111,4775576316200.262
4087,346139689.39440703
3551,539826301031.5482
3256,6728861463980.562
1527,2192591908.9287176
2030,1032952266.7407459
3570,474801050.63091624
3471,143182817.98914197
3378,763033462.5451862
1663,597994953.5912863
1773,216734039780.5898
2871,292184922303.4449
4045,5101248832.927686
31,765523696.279019
2612,596812229722.7346
375,3952726716213.0747
2316,539474634250.20605
2537,779600610347.476
2182,287463381133.88824
2334,374772704929.7904
3423,773043266.3779997
426,569100140.688122
3103,816518336640.0542
278,2646963473.8616114
752,547991803.3791251
1002,51955849997.654495
2481,731388079.4250252
859,674612726.5444747
2589,308029601.5071731
1811,267867607.96858913
2963,600714095636.6547
310,5376230984200.869
3880,696501510.2852962
3135,527997262139.4176
330,878559315541.7677
1208,482285197.02237767
1580,614172253301.2313
3522,6786107393664.416
1306,737129866.7158262
2838,291919491155.5527
3558,539474634250.20605
3672,32111789200.157387
3468,287463381133.88824
3150,288025913057.67633
236,498583023.01123136
3706,654674247144.1355
1652,569100140.688122
710,498583023.01123136
248,515431600.16060585
3375,816518336640.0542
289,808049132341.8793
2754,696501510.2852962
3337,429185446.23277295
253,819183123449.5527
4110,395242054023.4475
2914,616176664036.3187
4123,4410717432.259412
663,947195895.3583803
3711,1482068492.506107
1205,1036839890008.979
829,569100140.688122
3832,1023414297475.6451
4080,623040719519.624
2771,713964265.4885808
3019,554818928.2286891
3755,488293719.8376183
3605,878559315541.7677
292,304430026815.10944
2077,3470613982830.0815
1279,1277443781.1763728
1351,289161453.8828093
1909,597994953.5912863
1686,574690285.6072732
607,1090904027518.4823
566,640761886.2880336
1312,658525133855.8657
3575,4775576316200.262
3134,213927644179.6532
3064,657238994680.127
4032,437088410.14440763
3518,917192675.3683616
1589,791889220675.8623
2421,5156621129459.845
1442,481343265.0384951
2982,569100140.688122
3765,1039546069743.7235
896,595258588947.659
3550,3475140228825.869
3036,574690285.6072732
3381,776071735.6072487
2031,498258223.9293801
665,51955849997.654495
3762,393031851034.64655
3698,3064467392662.014
1461,544432388.7520279
828,45720237254.35429
1051,237909739.39450073
3705,52774814460.26164
1981,791889220675.8623
3584,390997906.6122044
2988,349767597.18844295
1841,641163675187.354
1070,783694916.7655876
2471,781654776.9740956
1072,3076472730016.801
2299,321139980912.76373
2140,2603075842847.713
55,819183123449.5527
900,997732355105.013
1188,592549443304.8192
1283,62518642758.016655
300,782654768584.4412
835,622229231241.0945
563,533892263.6489759
1354,1907187892.8754537
2132,778678580861.5934
2369,942885009.8365763
1087,731388079.4250252
321,544787287.3397565
4031,3778931669775.1577
3364,616176664036.3187
3130,448339202.3060174
3984,616176664036.3187
3051,594096013137.5942
643,1014781026660.4147
3681,281347571447.88763
1911,687034955.8605148
188,295832429.47679734
4108,795509751006.362
2950,554818928.2286891
512,486376183990.1316
670,6728861463980.562
266,591392158619.0637
2915,346139689.39440703
3252,17044251706.455309
1730,459151119512.3353
1316,437647588896.9727
1711,466216207.19591725
3785,6812692603473.414
136,2373087869.202212
1959,600714095636.6547
747,310852672.9968292
2439,1055932122294.1346
1884,644111062.4979049
416,544787287.3397565
3426,689709371433.1537
1234,657238994680.127
259,590237134179.8754
2431,352513459.74864405
2342,6728861463980.562
3213,658525133855.8657
2937,18399325724.964714
592,330265983321.02344
16,1447319514.7850056
2390,569100140.688122
1827,312070467.3893872
734,1050441605286.8513
142,326840352860.60614
1352,383168962297.41455
2484,500210197.0789044
1464,350909097.6760047
14,4205162875806.29
2438,6728861463980.562
4113,574375519046.8264
276,368725738.366175
3275,1028093364203.5837
2032,3466093632107.987
1317,52774814460.26164
3,519139602.67306244
2968,400530010440.1052
2801,616176664036.3187
4047,354125156.99063843
720,2588961420.574237
1986,600714095636.6547
1814,428626447.5220581
823,372105086.0470169
3988,553360879791.2494
1197,756085065164.4813
1341,511083546.1985984
1771,527997262139.4176
2084,426953816.0530778
2683,1008189638965.7034
3919,5156621129459.845
2338,36758322406.43686
2208,553360879791.2494
1978,443688876.4911263
1516,374772704929.7904
3631,1052497195584.0198
70,723783921667.9998
3009,289538567.5230043
4059,6453225055816.811
2996,519126725868.1688
2134,653837775.2015477
301,333945064607.41077
2025,714877658838.9559
1086,1211889414505.2896
1273,52774814460.26164
3389,772539671.7276355
2725,295941807235.8409
4042,553360879791.2494
2142,329835823676.7719
694,749706917875.5321
3903,754135505.8991631
2265,554818928.2286891
1329,680335132891.6211
3789,537931887114.7239
1220,508945600964.5081
216,704719450.156748
2366,361116311.78151083
1044,461380455.0410924
1935,320303978994.5644
860,374772704929.7904
759,831011886175.2218
269,6910237159857.557
3146,13541759679.407822
2168,991403774.9768829
1017,650014298.9654828
1005,596827033.4965672
1622,397151237973.97186
1093,447755256.5123009
1677,569100140.688122
2153,1810015200795.0332
3819,1013459310627.077
1715,731388079.4250252
1725,297565176729.02374
3993,421689629467.7936
3075,600714095636.6547
842,619397336595.7026
275,2588961420.574237
765,438229222.5390911
1010,1810015200795.0332
2648,1039546069743.7235
2621,303835456670.96704
2910,2053141045881.6052
3281,673295167.3330611
622,606234638.8149096
3994,616176664036.3187
3652,622229231241.0945
996,363003818.1802161
3410,432781092.9559358
3479,533879020917.19855
3140,649998175927.9338
2429,426953816.0530778
1055,320303978994.5644
177,554818928.2286891
1147,426953816.0530778
3396,6759625927473.675
495,447920804510.6875
3506,1206558926.0382025
3474,6759625927473.675
2228,585654077.3684455
218,31248839697.269497
2322,1907187892.8754537
4098,650014298.9654828
2496,312681152.47799283
2057,650014298.9654828
2190,448339202.3060174
1534,426953816.0530778
1460,299908661.3633536
3898,428905855.8086177
368,26101595059.495865
2152,35835895272.077
2029,35243208691.84896
1183,1451482910.2868114
1417,616176664036.3187
961,433683760.8530894
3608,427232134.00306225
1502,567234798856.9965
4067,619801102507.7649
2902,631641174.0062418
3373,182699336.72701842
3012,748730451398.8961
41,808575874508.2314
976,694688355.1715285
3839,3740216258068.8354
1242,326414654977.6459
2105,821856607049.3392
285,9395362509.234936
3622,2588961420.574237
2512,3554397685219.095
2517,1836151286521.392
250,334380583371.229
3087,817050599618.0016
959,274932507701.17474
2450,806996677215.2245
2789,835900015872.8873
1027,448047134.27613014
243,297960640.84649944
3927,549408448649.4236
2089,704242896104.9799
1170,770509459339.5709
186,664576958.6121386
3038,6728861463980.562
1969,1493703522.2170887
2254,741465769.0686932
3002,384920816993.09894
1006,788304721.3427285
3670,657667428395.371
176,554818928.2286891
4100,1028251086.1367881
102,517450851.61619735
2239,603460570202.068
3526,793458535.5053842
1714,731388079.4250252
2307,59149845867.34171
3234,399747751250.5892
2354,708385352635.4932
2424,1076778381787.0963
1515,52774814460.26164
3353,731388079.4250252
1897,653411836.292151
1587,802800546718.2709
610,997732355105.013
526,878559315541.7677
689,403937527883.6824
1275,2539797139.3882675
3306,428961014.8770186
2765,700142030.013928
390,1664348271.8290677
231,288965913568.9547
3748,997732355105.013
1138,585654077.3684455
811,1210185358.4446135
118,266888624.09835008
404,6728861463980.562
3967,1859328204.3059175
2888,772539671.7276355
1090,731388079.4250252
1421,1012034270.1408314
1607,539474634250.20605
715,686587390.8361096
3265,730911620.8098919
1107,7812060841.8599615
2606,617784901544.6392
3625,1034814879370.887
1967,523556193.7040726
994,1046342460925.8665
1101,18038477739.27164
543,484038078211.76794
2137,569100140.688122
3365,737129866.7158262
2687,329835823676.7719
2548,1907187892.8754537
4089,52432022021.80916
3950,1068390941925.1119
2713,288965913568.9547
741,539474634250.20605
878,997732355105.013
140,390488645.8075641
1318,59342887127.99456
346,27177763908.76953
3055,731388079.4250252
2623,759047099055.901
232,569100140.688122
2947,607025267.5394001
1979,802277566856.4437
3742,567988653.9001077
358,346139689.39440703
779,657238994680.127
3968,660243901998.5948
3878,20426742413.671
3028,23364430512.40169
1697,1380448120.8227339
841,376731591458.9679
238,271626011.270401
3394,18327525929.610313
1680,446589645.6398592
2372,1144984846.207856
174,34669239996.17506
203,756596700.2882127
3460,750195628561.8569
545,616176664036.3187
293,552653855.1112784
1910,32007330172.81605
427,562463697.2978222
3259,571168553605.7307
3520,1004910017627.7103
3795,1539156940.657971
3767,997732355105.013
1923,723783921667.9998
3168,430025311.51849675
3976,783164956952.7122
2127,2178350192.786667
660,1045660827065.6558
401,295832429.47679734
1075,597994953.5912863
695,855308063.3539759
503,554818928.2286891
2447,51955849997.654495
637,653837775.2015477
2468,616176664036.3187
2320,5886654003669.179
1297,52397865478.512856
894,1051126355588.1003
223,400008334410.77136
2067,657238994680.127
2870,299908661.3633536
3480,286155075498.4305
645,412987182247.3535
1440,1201357195163.1147
1998,30428903225.14019
617,386982507492.0995
4084,687017914557.877
3715,1810015200795.0332
1636,723783921667.9998
3339,299908661.3633536
1359,308431322.2854871
8,1041580338763.2197
3232,616176664036.3187
4112,3066465023905.61
3277,303439721843.4249
1722,712552175682.4459
2893,772539671.7276355
1810,34051439995.66731
153,2530580740.4000936
165,304636031.5381405
871,6350735261.726679
3815,296597202981.5001
354,141016508.83639967
2596,653837775.2015477
2362,362058834.97554064
3555,38867507311.27671
1066,562463697.2978222
1620,798105974258.411
3607,311664006.7545869
4063,405415707911.6323
3917,5081342200.058013
1886,294286893594.427
2125,375261469587.4031
3663,3466093632107.987
2229,322608238101.86597
2217,731388079.4250252
1018,554818928.2286891
20,4835072563294.241
3729,1821848799813.1707
1658,439659426.1234504
3882,548706473.9584655
574,637414313849.5952
4005,447172071.28711873
114,290259461.29835033
2600,313081173738.53143
1937,656382964369.9602
2906,493411551.29773664
2059,443978103.5079423
11,1084524699521.1688
2555,696501510.2852962
3243,727567042891.9862
3617,6759625927473.675
879,1810015200795.0332
939,622634843177.4379
366,3267816153495.197
2525,660243901998.5948
3435,647461684280.9015
3650,36878286757.8696
3873,404464328221.3696
1608,563564372.3975649
3809,33283585282.940395
2361,361351712.30452305
3459,502355483892.4083
1990,52329619130.68416
889,52329619130.68416
1918,499233256.49229175
2371,631214037844.9376
2597,746294845764.8885
2908,4195435185.0005445
472,1081701429971.9918
2165,268108843.20625603
3227,809630389165.4072
3893,658525133855.8657
1670,1020085150618.8615
3923,710697236960.7255
3211,569100140.688122
926,584510259.7469004
3834,806996677215.2245
2561,346139689.39440703
2477,1633190684.824147
1833,731388079.4250252
705,59342887127.99456
1379,616176664036.3187
2103,445530592747.9203
3329,270566043.5132292
1950,668486094.476281
3174,6648741726086.79
2563,346139689.39440703
2729,364188516.35914946
735,1042938729198.152
3244,304758867.91381925
1281,426953816.0530778
3756,480894067288.548
2100,4736017181.996649
1641,3466093632107.987
2117,800710670536.9233
2668,403148613607.7453
3738,280805047.85096085
3680,3198293066398.7334
3688,52774814460.26164
2104,648306079788.5576
549,429185446.23277295
683,1062143264699.6436
466,51955849997.654495
1235,347269349.8529054
569,581470989.0832715
2457,731388079.4250252
2263,30369473747.81187
2811,781145572.4040072
1015,597201273104.142
701,235864560009.58514
2472,723783921667.9998
2867,554818928.2286891
2036,616176664036.3187
650,1080996761711.9894
2566,569100140.688122
1233,616176664036.3187
3930,2184035744.821935
1891,464265949306.2946
2484,503152504.3552403
2624,6607418630.671089
3989,757564634438.9312
1627,295832429.47679734
389,1002294003576.8732
5,698774610.5380615
1406,1248446094507.2998
3969,9313629011.978022
1865,616176664036.3187
2939,569100140.688122
770,433118903.24828917
653,2973252629.3654857
839,623446860440.0087
532,616176664036.3187
1867,607801851003.9812
1422,520481660452.42236
1095,1239528953084.716
1289,426953816.0530778
3450,2633200091.0985985
2149,431428740.8433058
1133,680795508.8015989
1411,554818928.2286891
2984,572820829.2564359
4048,393544428593.1905
2234,183607053.29987726
2325,2343283938.8306856
1202,541588076538.4243
2981,563564372.3975649
1392,268633500.58264524
1298,593336941.5101978
1661,5291526380.198086
264,331127986335.9054
4075,860214604720.3053
294,368725738.366175
1429,443978103.5079423
2147,568715296793.3687
4029,800189052113.0786
864,166179682640.69022
2209,565021275215.7141
3710,20059987428.063717
3119,650014298.9654828
1565,294670691642.9389
729,1087355337879.0782
3792,5335857938.167947
1286,59149845867.34171
1484,59342887127.99456
902,52809216724.90724
3782,1022081336915.505
3713,3946119437.0103517
2028,29045631976.206535
3987,473256532.02373594
2506,441381833.00709444
3451,1647085088.74437
3487,371757831230.0562
3992,3466093632107.987
531,392264236201.22626
379,59342887127.99456
4122,997732355105.013
2393,616176664036.3187
1846,569100140.688122
1331,346139689.39440703
2774,696501510.2852962
3099,762536388.72474
1485,317727281093.4399
986,616176664036.3187
2636,406313545674.6388
2290,2104399172.6301782
890,910883685.5981605
3503,723783921667.9998
2570,600714095636.6547
2854,2527284749.3928022
3578,638661658463.7375
2012,271626011.270401
2696,686587390.8361096
464,672839863396.2148
1876,736151521349.8826
3883,4474406891.261548
1985,756596700.2882127
488,554818928.2286891
2682,569100140.688122
3086,608213144.3750186
1402,184493951.93780002
3874,127133633076.7765
1154,669777629237.6598
2400,1025416998519.9359
682,525949901.09335715
3050,448339202.3060174
